
🔴  移动央视IPTV,#genre#
杨钰莹-红彤彤的春天,http://vodcdn.video.taobao.com/oss/ali-video/31fcc5242ffc9a00a5a62d89b21c0bea/video.m3u8
杨钰莹-轻轻告诉你,http://vodcdn.video.taobao.com/oss/ali-video/1905c60363f40cea52f342ec59132da0/video.m3u8
杨钰莹-我不想说,http://vodcdn.video.taobao.com/oss/ali-video/cc97a07de2cac88c025590ef874253fc/video.m3u8
叶倩文-曾经心痛,http://vodcdn.video.taobao.com/oss/ali-video/0ea34400f2502a94ee14aea506e0042b/video.m3u8
叶倩文-伤逝,http://vodcdn.video.taobao.com/oss/ali-video/9f6ad7cd057bc2cf21d1c5a6cc57eed7/video.m3u8
叶倩文-我的爱对你说,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/7xXG24i7EbZtCTOtSnh%40%40sd.m3u8
叶倩文-潇洒走一回,http://vodcdn.video.taobao.com/oss/ali-video/371d75312720e701b5f3988d46cdf4ef/video.m3u8
草蜢-半点心,http://vodcdn.video.taobao.com/oss/ali-video/68fc953ff930412784dada5eb79d0821/1461058499/video.m3u8.m3u8
草蜢-宝贝对不起,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/RQdMfitGKCINh4BPzc9%40%40sd.m3u8
草蜢-失恋阵线联盟,http://vodcdn.video.taobao.com/oss/ali-video/bbae2fc164d9517913ed5a9117f8455b/video.m3u8
草蜢-忘情森巴舞,http://vodcdn.video.taobao.com/oss/ali-video/a30020a6cd9ce2a8b387e029f9c5365c/video.m3u8
刘清沨-曾经拥有的那些年,http://em.21dtv.com/songs/60110036.mkv
陈百潭-初恋,http://vd4.bdstatic.com/mda-jk22i7yt5vyjbgwt/hd/mda-jk22i7yt5vyjbgwt.mp4
陈慧娴-孤单背影,http://vodcdn.video.taobao.com/oss/ali-video/092bc3fac8ea013544a1dda61de41e58/video.m3u8
陈慧娴-归来吧,http://vodcdn.video.taobao.com/oss/ali-video/c89589fd5809cf6e2f1a4d7a52023733/video.m3u8
陈慧娴-红茶馆,http://vodcdn.video.taobao.com/oss/ali-video/22ecb463b2e44875b1fa78090d0ffd4e/1460015776/video.m3u8.m3u8
陈慧娴-千千阙歌,http://vodcdn.video.taobao.com/oss/ali-video/8f45a35108ebe1b1951d2936007e3cd0/video.m3u8
陈慧娴-跳舞街,http://vodcdn.video.taobao.com/oss/ali-video/5e463c16339f3dd6839e6a7d2074915c/video.m3u8
陈柯宇-生僻字,http://vd2.bdstatic.com/mda-jb28qp6tauzkzpy9/hd/mda-jb28qp6tauzkzpy9.mp4
陈明真-百万个吻,http://vodcdn.video.taobao.com/oss/ali-video/0c66aff1e198e944fb0460172d33d780/video.m3u8
陈明真-变心的翅膀,http://vodcdn.video.taobao.com/oss/ali-video/e18dd3abfada11fb6faf26a521084343/video.m3u8
陈明真-情债,http://vodcdn.video.taobao.com/oss/ali-video/99c8f1df6d5686d99e4adc1e6caed7b7/video.m3u8
陈明真-为爱笑着流泪,http://vodcdn.video.taobao.com/oss/ali-video/4f31a4692aae0974dbc82a95d23339f4/video.m3u8
陈倩倩-婴儿,http://vodcdn.video.taobao.com/oss/ali-video/4fc8d043456c092c392483bd293d0ee3/video.m3u8
陈瑞-爱得真伤的深,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1218839&response=res&format=mp4&type=convert_url
陈瑞-爱的痕迹,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1218815&response=res&format=mp4&type=convert_url
陈瑞-别思,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_3429064&response=res&format=mp4&type=convert_url
陈瑞-分手了别来打扰我,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_5835684&response=res&format=mp4&type=convert_url
陈瑞-父亲,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_4247454&response=res&format=mp4&type=convert_url
陈瑞-红尘永相伴,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_506435&response=res&format=mp4&type=convert_url
陈瑞-三生三世,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_6449820&response=res&format=mp4&type=convert_url
陈瑞-天长地久,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1583220&response=res&format=mp4&type=convert_url
陈瑞-心中的牵挂,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1583211&response=res&format=mp4&type=convert_url
陈瑞-一辈子的真爱,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_28470656&response=res&format=mp4&type=convert_url
陈瑞-一生的等待,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1583215&response=res&format=mp4&type=convert_url
陈瑞-有谁知道我在等你,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1583218&response=res&format=mp4&type=convert_url
陈瑞-鱼和水的故事,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_353501&response=res&format=mp4&type=convert_url
陈瑞-烛光里的妈妈,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1024266&response=res&format=mp4&type=convert_url
陈瑞-烛光里的妈妈,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1024266&response=res&format=mp4&type=convert_url
陈淑苹-黄昏之恋,http://vd4.bdstatic.com/mda-jk0m1rgje4eh01cw/hd/mda-jk0m1rgje4eh01cw.mp4
陈淑苹-离家,http://vd2.bdstatic.com/mda-iftyuk6tjcxrm53p/sc/mda-iftyuk6tjcxrm53p.mp4
大田后-生仔,https://vdse.bdstatic.com/1f5b8de1e52e8ebe8d5493d29bf29981.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
花粥/马雨阳-盗将行,https://vdse.bdstatic.com//8355cbc6c2fe19c5ad280869218430f5.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T13%3A03%3A13Z%2F-1%2Fhost
凤凰传奇-策马奔腾,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042013&response=res&format=mp4&type=convert_url
凤凰传奇-歌唱二小放牛郎,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_8120530&response=res&format=mp4&type=convert_url
凤凰传奇-光芒,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042019&response=res&format=mp4&type=convert_url
凤凰传奇-华夏传说,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_40828850&response=res&format=mp4&type=convert_url
凤凰传奇-今生的缘,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_646024&response=res&format=mp4&type=convert_url
凤凰传奇-奇迹世界,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_954805&response=res&format=mp4&type=convert_url
凤凰传奇-温柔姑娘,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_6401404&response=res&format=mp4&type=convert_url
凤凰传奇-御龙归字谣,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1164118&response=res&format=mp4&type=convert_url
凤凰传奇-月亮之上,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_7084968&response=res&format=mp4&type=convert_url
凤凰传奇-中国味道,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042021&response=res&format=mp4&type=convert_url
凤凰传奇-自由飞翔,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_18747906&response=res&format=mp4&type=convert_url
凤凰传奇-自由自在,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042025&response=res&format=mp4&type=convert_url


🐼 测试,#genre#
4K频道,https://cdn.jsdelivr.net/gh/feiyangdigital/testvideo/sdr4kvideo/index.m3u8
4K频道,https://cdn.jsdelivr.net/gh/feiyangdigital/testvideo/hlg4kvideo/index.m3u8
CCTV1综合,https://www.freetv.top/migu/608807420.m3u8?migutoken=af854808be70866fce7c983f0f77971c5f662d5c286a26faeb39158d00a18c1c7592da845cdeddd001ff8a39d76f5a56424929efae3e6978a8710da2f9c25df14e18a285a5831e8902ea3296ea
CCTV2财经,https://www.freetv.top/migu/631780532.m3u8?migutoken=c314933b8ea1db5b94c92fd2d5f34562de33d2264e6b14f0fad704648ed8dc1bd35105a024376a5e4814dfc588327803ad6a95bed51120b1b081e029a62af0574f83ad6c04ed14328877b32b3f
CCTV3综艺,https://www.freetv.top/migu/624878271.m3u8?migutoken=3b0466d486d5feb0ff33effd6edf3d6642bb7318b1d147825173d51b601e488b2fa72690da6b6fe500320ec2a3644097265300caa3ef7745ed78e0e23426a36bf5682274bc66f10edbda32fb76
CCTV4中文国际,https://www.freetv.top/migu/631780421.m3u8?migutoken=ca8eb5b7e153da230d7ec44ff1a0d804eeb502ac3087bacf44dbc48623f9c88798412abb0c45bc56378a9c3b72826d10557419c879fb61624b4467cfed9679d07fbb3f9f5986144928bb3d3d2a
CCTV5体育,https://www.freetv.top/migu/641886683.m3u8?migutoken=0d4189dcf2dcb41550d68dee4843ece16820533f125d69130dfc508c40db91453e8b461aee88f3def7f1544823c281eb1a25ea2b46ccd5bf0725a30d7ac3e32889a22a314810c447f70ef0c445
CCTV5+体育赛事,https://www.freetv.top/migu/641886773.m3u8?migutoken=36e4f6342fb8d310d988b658de0b131e905a19185839c2a41582c7c3e24b426e5d7d179a16dd010d4bc4260ee514db989ef17d4b9d1b9459d12532a05a0b49209054c5e0a896165d082058f4f2
CCTV6电影,https://www.freetv.top/migu/624878396.m3u8?migutoken=a0badd75015114fdd45d6f9fa2599cdad0ddb2b46dcf860703ee600b319bf5db1f6d6faf805d9eec9a905e4e3d0af96e3404e3b1493822bbb92628dea63466cc3621f512269afef928bfab725e
CCTV7国防军事,https://www.freetv.top/migu/673168121.m3u8?migutoken=c75e615bb4469482a21b88e2a572b0c1b83a0754d8701da291147c98b261a8d579feec5a95c426a012117d3969ed7cf5d5ea87721fcc711475ec6509df1f1de731f62f54a7199bd434ad4539e9
CCTV8电视剧,https://www.freetv.top/migu/624878356.m3u8?migutoken=040d40d6cc1d03e35c2d57e29aa0c05f46be3ed498099cd2ec4d4ee8ec0161844d4c0b75170a09d9dc3b6337c710565d0ef450738c5be24f6f7ae8e1e7b24e72ee81ebe33e259c51ec2b4f2de1
CCTV9纪录,https://www.freetv.top/migu/673168140.m3u8?migutoken=53731b08bbfaf4e8105d7c4579b58a880417ca6955f59c7e4219e814bef101fb42353ae09e90ae6903866d7f1399aa9e936dec1f4f1a6b2df12d7b3239c6e559346696c7f06392aa6137b4b3bd
CCTV10科教,https://www.freetv.top/migu/624878405.m3u8?migutoken=6e5f48773f757b2c2abf81fb95e85cd698afe8f994342aa8fecd52e67d3360a6b11a3ce3883488c235c326c9a07ec9a00712c30cfe0fdf07146532d5dfadbcf2f566fc87ad13e9759c5dcf28a5
CCTV11戏曲,https://www.freetv.top/migu/667987558.m3u8?migutoken=7a727fbec30585a4535ee14c09d973b459ab0ae2f6e4308586353ed00dfc9dff0c398a8c6690a63f2a9ffd74b0a5108378a6002c8708e488a88d1f5d90dd869be22332dd705b4e8926496857f6
CCTV12社会与法,https://www.freetv.top/migu/673168185.m3u8?migutoken=4d0693ad873d893507f093de211a991b2fd3c03a6e356ff5bf5d7a43be619c669ece9606aee497cebcabe6247e90b6e65f5cfbcc12c10077091edeeec1c396ac2824e9f99d0225859e41058b7f
CCTV13新闻,https://www.freetv.top/migu/608807423.m3u8?migutoken=83944ceb0e09432e3e9b42be8b73d2e663ea74a1b0a22616d4cd6b8ac78f82c4b791a905f6eb6c6fd4943b75e9477abffc4d5909ed47b8efe2dc87ea39b4cc0327b97595604cef405f637e4479
CCTV14少儿,https://www.freetv.top/migu/624878440.m3u8?migutoken=a84d66f94dd473565bffb0075c655b678baa1fe3d4649779c62cfe3a6adff85b9e9af13825fb309a90a3e6b85316a8d76c65fc766e1d62e528f5070baac8720182d5ddebee33dfc164ab302953
CCTV15音乐,https://www.freetv.top/migu/673168223.m3u8?migutoken=463ecafe4a229ca08984f7e91ca1632684137a719d4ddd9e8d5e74b07fda99dadec9889c010ef35ecd92d0628779d7205faacc7577f68e966ca3b731444afc1bb9235cbd338944e88756d5e3a3
CCTV17农业农村,https://www.freetv.top/migu/673168256.m3u8?migutoken=ef02f2e7856a7bfb6f205166ab94adc1aca664710331096ddad7772204374a62b8d2dfe29a6b0359034baa6db1340f6896839e927cc3537c1d5bd2188d40d9b32030a44f6a55525f8712f551a2
CCTV4欧洲,https://www.freetv.top/migu/608807419.m3u8?migutoken=7dbe904b847e84d40acb8a12b8e48858db211ce04363eb408e41fd56ac615692857f624bd0cd4489798b791ead263a3b94c5f87ec313bfa9204acbaf2049dbe09e9690a61b93e381c53faf7f7f
CCTV4美洲,https://www.freetv.top/migu/608807416.m3u8?migutoken=35e23a88a5878eabab09a5ec054c8e082bec81c23d649d5b2487922fbe1d00a25a7463da4a5298435a65190b8954c60d764faf6623f5b4e3e5996f868f145a915115203d4ab3e08cac7aab9813
CCTV9CGTN,https://www.freetv.top/migu/609006487.m3u8?migutoken=4a8e33ff7a3c2ef90851c11854a174a9210914e44032cbd0ad367f99254d4a0555598bcca55b488a0eade102e91b188389bab997260f2e137f611014ef960aedbb9284a2d05ff3fa669743e3c3
CCTV阿拉伯语,https://www.freetv.top/migu/609154345.m3u8?migutoken=217e91cf6601d9fc8964150841a16c75e3672d007788f5ca5e851c132b7c8726f557807578a68cab9093787f6dfd9dd81b9dab4394e7ee386fd28f49dfdb4d64562556bc47a5d5fa77ab8f9142
CCTV西班牙语,https://www.freetv.top/migu/609006450.m3u8?migutoken=5fd00c13e289055ba91cb6a6a7e57b09d56dbffbb636cc788e7d232960285fbc97b4433a84065f5da82f6bc2240037e82cc20dce79a33846216438d7c4817bf72a52a16fc4fe2856ef110ec40d
CCTV法语,https://www.freetv.top/migu/609006476.m3u8?migutoken=e3162256d8e8c3689aae434909e971c12715f1768c3ee92a94da6eae07e75527d7f31113718e43845060813301f2cc2b027042a3792e1b55900bf2401beec17998c71c37e8efb4975ac6a5f753
CCTV俄语,https://www.freetv.top/migu/609006446.m3u8?migutoken=046c982f83b8b79d16f6c55e7461278a6726117f7bd4894f7d970c5aa5fb2cd84e7bc2261b2507f535dfec1bac6930e14bd570c47da55f8ee6727b79865bee2825f88e062afb17fcca14ffdbae
CCTV发现之旅,https://www.freetv.top/migu/624878970.m3u8?migutoken=a7de2f40204b7f97a29a59f929419ec3c65bee3f1af59485b6343fd4b021bd9b512e7b120db4f21c39ce16423412e87e21eadc444831631089019c5849241f2ba4a8bca55ac2c52751cb76375f
中学生,https://www.freetv.top/migu/708869532.m3u8?migutoken=a43d1d669e2328843162a4eddd06436e886d948e1ee8a57e7fed780ad725a1e605b1bc946259f86249caa5d3a5a2df33fea3c7ac17c02adbd0c7f47ad652d87df90d158c94fd5974523769dba8
CGTN,https://www.freetv.top/migu/609017205.m3u8?migutoken=83552008061060596eef0de314a0e1888ac94331d91255ff5160e6aff18917d432d3f0c28ef2addcd8986b58c035e155b720e4c40ba678db5356515f921d5e6a9a9badbce2c16cfb63e8385145
东方卫视,https://www.freetv.top/migu/651632648.m3u8?migutoken=f73af80dcdb80ae8c18015423d94d4fa16a43f49d82c0f01bc3b47aba8b6a023f83f4773d454896acbd772466d369bfae4361c33c29e75ab2de115deb8d271ae86efe111becaaccb40abce5f77
广东卫视,https://www.freetv.top/migu/608831231.m3u8?migutoken=6aade0c6df1f11d40f01dcbfbc67f04de7df6b88b93ebd222cc87908d1f3818c78de64a5a588a77bc9b6a36be7a7b6863d0c7ab515f6056ea80a1c60947059fe90289d600a8d9667a138cee641
江苏卫视,https://www.freetv.top/migu/623899368.m3u8?migutoken=3f736669adadbd819f6cba536b113886c42004bfcda62e4f22f4f2bea1ce24c385ab4fb0cf62548988949588f40f5617f94304be168e7fb3a3112475a9e6b8b1d71c2f0edc7fabacec06fae2a0
江西卫视,https://www.freetv.top/migu/783847495.m3u8?migutoken=be68a78789b51ac552a7203293942cc23a52a340e68e09adc8f224564325b6dd623e11f4d27bd8460eb4ff45b3356bf6cb386d0ec83aa96af43df6500699ebe3c63f7c949ee6d07f932d6262c3
河南卫视,https://www.freetv.top/migu/790187291.m3u8?migutoken=ba6482f242dcd6a984f23620cc7817cf7a8cb41a98302a612c1e100e263bddc60a4a5ff665019beba6450bcb64c5a8ba03c79f9c39e010a88c1e975e797bd95a90e1039289a76867e1fc0db0b5
陕西卫视,https://www.freetv.top/migu/738910838.m3u8?migutoken=fa0539475f9144448a64460a562bec4a3a02ca0def949cba628df62ffdc3f984b6098154d3f99e143b3bcf41c80b449f3babcb79a95e3cd83a27556cef1bd446e7bad8da556b21fb178e1cbdac
海南卫视,https://www.freetv.top/migu/738906860.m3u8?migutoken=ac147af3f2b633b8fef598c28bb52776595e63f595836d2458a3341549de89d3fb36920e546b38d46bef816ceaaa69ef7ceeee2333793ca595a54ca6be42c1161ab10785c8643f33f07b930def
大湾区卫视,https://www.freetv.top/migu/608917627.m3u8?migutoken=a680cfeb89ce73c35ef2dd3528e50fa8ea10319c3ea3df7b0d4f91e8148be6f83d57998d0297576591596e87d5bce5e828f608b1e86fe94e3313a919257cf03f98f58f795feb3655cec5a96873
湖北卫视,https://www.freetv.top/migu/738906825.m3u8?migutoken=3415527447941b638960eb4e7e4215f2c4cfc69f7f4fa4d6fda14f5f02214e8c0482b074e162b25982ee62f450b354b21fe3706ada24f52938a3a96233eca66aad7e8f6c6d7aa5959f1c968146
青海卫视,https://www.freetv.top/migu/738898486.m3u8?migutoken=3938ce010146acbc621afd10217687958695333c4d48cefb08d9abc2fb9244838452d6dbed8d405d4cfa54ee0170aed2263c447951749eabffa7e36d9e09b2710bca31ca1d26bded914b2501d0
吉林卫视,https://www.freetv.top/migu/738906889.m3u8?,migutoken=c082d92b88dc230837c06f58493fbea18a33976dd5484ff77287dc8f7ec459977e8c87a32f6040c56dc88e500ec843cbfa05351d2bf3ce721fb17512d571f541243bcef80df2d41b5d4fb83871
东南卫视,https://www.freetv.top/migu/849116810.m3u8?migutoken=855839dd2d04c092b92886e94993f624213ea03d9f69dfb100ebdc8019fc82643d87df0261eaf244840d14c7b2f90336aa41177e7cad67b81f6a6b95649ea4237d0949cbd10470bc06d419a48d
海峡卫视,https://www.freetv.top/migu/849119120.m3u8?migutoken=7678ddbe4982b8731879d735324995253c360407b66fe649a5ad9034447c37997c491613889830db3fbeeb4510dc1824a17c668204ba65024d8d0a7d320b00ee5fc3bbd9733f015831a42d9612
上海新闻,综合https://www.freetv.top/migu/651632657.m3u8?migutoken=c603e3dab0664435de334b9ed44629c33e116ecaf69f5ad272b002bd98cb73dbcbb5c0995409e2298c168ee20cbe0dbb2f2e64a0af540d5347937422b20a569ce980466f384506537dc1c0dcf9
上视东方影视,https://www.freetv.top/migu/617290047.m3u8?migutoken=0809929d0294e1cecb80ad163760387e26d1df61d09daf10868bad0540578bd31940c08a6229a91fb281354e318b66630ccb99c7580d689e0941186183e3ed87746ae31f98758311760ae4a785
上视纪实人文,https://www.freetv.top/migu/617289997.m3u8?migutoken=51bc6f4c81ab77d91105db3b4809bf5f863f2b1d4c3db6fd9bf754499e98e18200a9bf1b84ee4d1ec5530367e7b669fb347d5d8df2c957dd7a86f2f724a07e2fd6a6ab0935432cfbcdd8d9bf2f
上海外语,https://www.freetv.top/migu/618954688.m3u8?migutoken=83959bf829d57c46689e5413c43964ff878ff42072cdfdb9eedbbf2a1085905c66e3daf3ccdb06bb288990d26453b0bcfdfc5e6a48659f0cc825c847d9ee2f20cc9abd300177278be22c23c7c6
上海第一财经,https://www.freetv.top/migu/608780988.m3u8?migutoken=584329fea078fc3794d483343994a2bccacfda1ed841afa0f9ca194994d25a35cda80ff8a577385bc1e50fb10387c1c340d358df2818161a12638357c2b3d675a6a8010a483d7e13484bef04c2
七彩戏剧,https://www.freetv.top/migu/796071456.m3u8?migutoken=0082d826778e13ad151af92d2cd24cbbdc0f22f2944301f839352bb0d64cc4655f0e6e508530afaded67ce7e3b6ff5705f0efdd1da27eaf66b704f20ed7cae71e1834070cd7a31f3c849f1f4c9
南京新闻综合频道,https://www.freetv.top/migu/838109047.m3u8?migutoken=da73faf411cd1462e4c18259733f7840eb2b1367df46a0b2bacba33dfcb1123124c8eb27323c1f0f1abd7f54432c49b0d96984ec8d96b78044a8d6103732f7f50102a0bd4f7aa139aa94b333fa
南京教科频道,https://www.freetv.top/migu/838153729.m3u8?migutoken=86cce54131908a31b9519fce1b4d70874fb1a24c5e1483a4d9c6fd7695cb586d6f7e5fb0034d3fb43ff28f6b01506dc2bf692ce873bf3e53c998d1428309312f168beb4de5341ba4252109b504
南京十八频道,https://www.freetv.top/migu/838151753.m3u8?migutoken=aa6db1f86918ba724b86cf45d220e9b5fc2007e70eeee1cee0c3c47407e66b2abf4d652031b5fac41b97dad77b2335b63621e5e903229f6f2982d9836e9b8b7162bd59924209dfb450be8669e8
江苏城市频道,https://www.freetv.top/migu/626064714.m3u8?migutoken=87c53b9721abbc75646f3bb15fe8fcdb7c7ee87b51adc4bda8780b95a856cfc22d4708bdb95efb8cd2dc0608e9399e2be0fc562ae68b7387cd6142579b60385668b80a258fad479669db2f5d96
江苏国际,https://www.freetv.top/migu/626064674.m3u8?migutoken=d0d722a7e73eeaece05988988edafe9781b248acfd1f4c31c22cfb8327a85c66fc83dc427c5ecf834c470a6dbe78716e2be1cbed3f36306f239ae9870f2129f5ef0811da71f5653b710a274df8
江苏教育,https://www.freetv.top/migu/628008321.m3u8?migutoken=a3eda1522ffae11eb207e1935ef54136bb523f146492e38114f27b2e8dfbf0267d9867783c86b6300379db37376868dad07d0f3fc3843e6564127f7d8011b8ee0e9693100b91064cdb64b9c2ee
江苏影视频道,https://www.freetv.top/migu/626064697.m3u8?migutoken=ff84a8300bbf6b2796e0dbbad9c31c190b5b8e462a09e82a53102cfcdf6ae2827d12f17dc2e8fd386da5eb5d7051263fda19ff96958ddbc18509ea9af28ad6c73303161d7caf47bb7e3055a0e0
江苏综艺频道,https://www.freetv.top/migu/626065193.m3u8?migutoken=286b263577a4ccd042bb9523b0ec8f2acfc0795494751dbbafb47ed66f18fb3bf3f4a5712490a5b39d50baa750491abe87fa3dae3287675a037f21fd74f4645c89d475ae4fb769e91cd2260797
连云港新闻综合,https://www.freetv.top/migu/639731715.m3u8?migutoken=65f186e887dc14218718dfb130a184d7433470f7b7961d67353e51358cf35bbb624a7504ead40b800472fe89e36e8fe694f22ef9456b5961ba26a11ff7180f348e62009d13a632de08ed8a17f9
公共新闻频道,https://www.freetv.top/migu/626064693.m3u8?migutoken=1be2a932694c40cc12c140d51b47f5a0ac5375592aabc78caa10bfc2ab35941d868308e9220e72a00dea1df3b1097c29ff3eb7936d5a032342107a068a4bed0f977b079bc41c9bd9e41116d25f
淮安新闻综合,https://www.freetv.top/migu/639731826.m3u8?migutoken=79db106610657f91ce2d920d84adcea1e5c197fd6a0f53857ef4bd6b21ef27891f152cfe5ac2949a31be2b4c81b343d29304fe1f8ddd755476c77f36b60e84536f9671bcc04e4b0b87a5412962
泰州新闻综合,https://www.freetv.top/migu/639731818.m3u8?migutoken=dd69adfbd134a7b7a6cc069f58e3514501906934157678908e78f49c497a8bf1f30252b2d0b107c9bb4167d371d28c9e4df5fc16e49ebebb10417add7650fdbe43fa6ec9aedb9a10eb14fe99cb
体育休闲频道,https://www.freetv.top/migu/626064707.m3u8?migutoken=48e9486dbf5e761ceb7ea0b25cbd1b4f4805cbe9848faaed086ef4a6af4ec8decf424ba7ada445f14c2874d06e3aed63841d71c537a1d41c25b89a62d161ecb7c26e58a03357412167bd9e7ecc
宿迁新闻综合,https://www.freetv.top/migu/639731832.m3u8?migutoken=d80e262befbda7cdea8a53ca3235e879f9664310a77243823ed085349ed6a99f5032cd91811791741bee85ebb113ebb3fb52c40950b24ab2439bfee521e3ac37a1451ad6951772eb9abe4edba4
徐州新闻综合,https://www.freetv.top/migu/639731747.m3u8?migutoken=9e3d2839ffbf7b7eeede3c53c2c56e9c7108681f56e1ce526ea3d1f3c53699e10bd3f421fdacbd43708a1aa6cb32ce7214fbeaae33594645dc7fef2ae2972e6f29127e030ad389b69cb428cacd
优漫卡通频道,https://www.freetv.top/migu/626064703.m3u8?migutoken=7f084fbc0cecdea68381ddb8233a7febc2a11e9b30be9e42f2ee5a49776c072506f2e204a14dfa314b912df826101dbbc19986517334174be2956e0615cd100e74b1d6f90a06b6365fdb3f675c
临洮电视台,https://www.freetv.top/migu/668225749.m3u8?migutoken=c4443e1e1025bc92c0bffdb4b688b3b9fd0569718b4b2582dfed366ffda60a0ca3aa370dd0daf68dd05a874559dd5e18597dbfc72a8cc074e3b6c3e6fa23844d3ce97cbda25aaba3fb6aa3ec6a
高清大片,https://www.freetv.top/migu/629943678.m3u8?migutoken=7c6a161fbed6d06bc65f8e912a6aa25d6526d76945a5633a59f5f4c082cd27dad1567dc47daf13d28f5b1e04037e391b2673ff8593b4343c71ad93d8b96212a3136a191bd31ee147fa5748255b
经典香港电影,https://www.freetv.top/migu/625703337.m3u8?migutoken=d9b54985c3f7cbf0f28582e28429e14e03fbec13cd52e1ceb018ac68b22c8d9cbaac9d61b30a7b2d3eb82a80ba1b945ff3a7a6e3be9aed8a29c5591eb9cb5dfb78c95a08e4961245ba11c66158
军事迷必看大片,https://www.freetv.top/migu/617432318.m3u8?migutoken=d3efd704bd2e30af27361fa6746490575b4341b0b1b1a1c2da5209904256c6f1f9b6ca8c78933ed115bf26123e84ef6a13160e29609fa6c5f7a83f2ff96fd1075a8ed9e4a38644f2c7fbaee208
新片放映厅,https://www.freetv.top/migu/619495952.m3u8?migutoken=441e2418e2d9deea34735792a26a6179182331f1f957d2d70ef67026e5c7bfd370d9e0ad7db6149a63bd4dddd3a44b7c8b6f47342fd35a9f0cf46f259791dc6237d7abf828c878b00494dfe759
CHC动作电影电影,https://www.freetv.top/migu/644368714.m3u8?migutoken=933db03ca00484e1033e3d29f84e5391bcc49206e83ffe22fa5a2629b0a79450d406e89a0ced77b61ab620305cf44ccb25ea0ddbc7c2544229485e51d727ec91f993dd8b82de38d9a1ef52fd70
CHC家庭影院,https://www.freetv.top/migu/644368373.m3u8?migutoken=d00bd99741eeba48e39aac657e46fd78ff0fa11175a6cd8fc4a611165142b1f273d89edeaca9f31cecb787d05b3b637e0df0e9e347478227e22f8ae942f8721164c45167b8617a1d6562d017e9
南方影视,https://www.freetv.top/migu/614961829.m3u8?migutoken=a681943f11f8576eabd421d3c964849323465402244a0f8b9f19591e1c201ef3d3618500f828935e59633a6cf3dc23921ed48f0d70fad16d678cbb31d2e9def6b6a2566df27054f1a5f59eda6b
红色轮播台,https://www.freetv.top/migu/713600957.m3u8?migutoken=88ec89c3601e6d07f4d1aa4877bef8545400cf32c62b17ccd7b2e04e463583bc5db69a7f2d68d31c89d53992004de3e21de5fb787903c446c76da10e83c50f4867f4d6d0983ff1e3e758ea4d7c
欢笑剧场,https://www.freetv.top/migu/790187880.m3u8?migutoken=be2b2587f7a27455155542b13964c577168c1234f436e0d6c1e753bab6da65f60acb1d3241c38a5a2fb22dbfdc176b819dc25644bae85f24f81e076b9ae9dabea6dabfc76b75735ea3b4654518
金色剧场,https://www.freetv.top/migu/713591450.m3u8?migutoken=8018c2c78f080a8152c2c414101714f7a06230e76de1fb6bf225e5fdc17942af0d9865f6c215858c420e67d43bb1b93346983027b95ea937b1e1c769591a4ce82b7fd6a9e307820b7dd2a9472cNBA经典,
https://www.freetv.top/migu/788815380.m3u8?migutoken=7ce29178aad72fef03bdc0660b8e9154446e08bde41813aa0a3e8b87c5e7ceb9b8b3f633c1e7e314f1855d6e8f87c0aa6ef72ec84af4fd6986ad191bd09a25bc8e056dc18d29e60caa5e53a728
